Gender,Nationality,Class Level,Age,School Type,Main Administration,Candidacy type,Degree
female,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,633
male,Saudi,2,14,Private,Jawf,Talented-Candidacy,613
female,Saudi,2,14,Governmental,Najran,Talented-Candidacy,633
female,Saudi,2,14,Governmental,Jazan,Self-Candidacy,587
female,Saudi,2,14,Governmental,Eastern,Talented-Candidacy,660
male,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,693
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,640
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,687
male,Saudi,2,14,Private,Riyadh,Self-Candidacy,673
female,Saudi,2,14,Governmental,Eastern,Talented-Candidacy,613
male,Saudi,2,14,Governmental,Madinah,Self-Candidacy,667
male,Saudi,2,14,Private,Jazan,Self-Candidacy,627
female,Saudi,2,14,Governmental,Jazan,Self-Candidacy,633
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,647
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,680
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,680
male,Saudi,2,14,Governmental,Najran,Talented-Candidacy,707
female,Saudi,2,14,Governmental,Aseer,Self-Candidacy,600
male,Saudi,2,14,Governmental,Jazan,Self-Candidacy,613
male,Saudi,2,14,Private,Eastern,Self-Candidacy,687
female,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,700
male,Saudi,2,14,Governmental,Bahah,Self-Candidacy,660
female,Saudi,2,14,Private,Mecca,Self-Candidacy,667
female,Saudi,2,14,Foreign,Riyadh,Self-Candidacy,600
male,Saudi,2,14,Governmental,Aseer,Talented-Candidacy,700
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,633
male,Saudi,2,14,Private,Riyadh,Self-Candidacy,727
female,Saudi,2,14,Governmental,Jazan,Self-Candidacy,673
female,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,647
male,Saudi,2,14,Governmental,Jazan,Self-Candidacy,700
female,Saudi,2,14,Private,Mecca,Self-Candidacy,620
female,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,613
male,Saudi,2,14,Private,Mecca,Self-Candidacy,667
male,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,587
female,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,673
female,Saudi,2,14,Private,Eastern,Self-Candidacy,633
female,Saudi,2,14,Governmental,Bahah,Talented-Candidacy,760
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,633
male,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,700
male,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,660
female,Saudi,2,14,Private,Eastern,Self-Candidacy,673
female,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,653
male,Saudi,2,15,Governmental,Aseer,Self-Candidacy,640
female,Saudi,2,14,Governmental,Hudud-Shimaliyyah,Self-Candidacy,713
female,Saudi,2,14,Governmental,Aseer,Talented-Candidacy,553
female,Saudi,2,14,Governmental,Aseer,Self-Candidacy,653
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,733
male,Saudi,2,14,Governmental,Jazan,Self-Candidacy,613
male,Saudi,2,14,Private,Madinah,Self-Candidacy,587
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,733
female,Saudi,2,14,Governmental,Eastern,Talented-Candidacy,693
female,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,613
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,747
male,Saudi,2,14,Private,Eastern,Self-Candidacy,707
female,Saudi,2,14,Governmental,Aseer,Talented-Candidacy,680
male,Saudi,2,14,Private,Eastern,Self-Candidacy,713
male,Saudi,2,14,Private,Riyadh,Self-Candidacy,627
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,613
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,647
female,Saudi,2,14,Private,Riyadh,Talented-Candidacy,660
male,Saudi,2,14,Private,Mecca,Self-Candidacy,713
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,573
female,Saudi,2,14,Governmental,Tabuk,Self-Candidacy,633
male,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,600
male,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,653
male,Saudi,2,14,Governmental,Aseer,Self-Candidacy,527
female,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,740
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,733
female,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,673
female,Saudi,2,14,Governmental,Bahah,Self-Candidacy,593
female,Saudi,2,14,Governmental,Hail,Talented-Candidacy,647
female,Saudi,2,14,Governmental,Tabuk,Self-Candidacy,593
female,Saudi,2,14,Governmental,Madinah,Talented-Candidacy,633
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,720
male,Saudi,2,14,Governmental,Eastern,Talented-Candidacy,633
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,633
male,Saudi,2,14,Private,Riyadh,Self-Candidacy,760
male,Saudi,2,14,Governmental,Madinah,Self-Candidacy,627
female,Saudi,3,17,Private,Mecca,Talented-Candidacy,647
male,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,653
male,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,640
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,640
female,Saudi,2,14,Governmental,Madinah,Self-Candidacy,540
female,Saudi,2,14,Governmental,Aseer,Self-Candidacy,727
male,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,660
female,Saudi,2,14,Private,Riyadh,Talented-Candidacy,747
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,620
female,Saudi,2,14,Private,Mecca,Self-Candidacy,687
male,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,640
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,667
female,Saudi,2,14,Governmental,Bahah,Talented-Candidacy,660
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,400
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,667
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,747
female,Saudi,2,14,Governmental,Qaseem,Talented-Candidacy,627
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,707
female,Saudi,2,14,Governmental,Tabuk,Self-Candidacy,707
male,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,647
female,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,607
female,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,647
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,660
male,Saudi,2,14,Foreign,Riyadh,Self-Candidacy,720
female,Saudi,2,14,Private,Riyadh,Talented-Candidacy,653
female,Saudi,2,14,Private,Mecca,Self-Candidacy,667
female,Saudi,2,14,Governmental,Hail,Self-Candidacy,647
male,Saudi,2,14,Private,Jawf,Self-Candidacy,667
male,Saudi,2,14,Governmental,Jazan,Self-Candidacy,613
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,707
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,687
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,767
female,Saudi,2,14,Private,Eastern,Self-Candidacy,633
male,Saudi,2,14,Private,Mecca,Self-Candidacy,627
female,Saudi,2,14,Private,Riyadh,Self-Candidacy,607
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,633
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,613
female,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,753
male,Saudi,2,15,Private,Riyadh,Talented-Candidacy,640
female,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,600
female,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,700
male,Saudi,2,14,Private,Mecca,Self-Candidacy,733
female,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,600
female,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,673
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,633
female,Saudi,2,14,Private,Mecca,Self-Candidacy,660
female,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,713
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,600
female,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,727
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,640
female,Saudi,2,14,Governmental,Aseer,Self-Candidacy,600
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,747
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,700
male,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,673
male,Saudi,3,17,Governmental,Jazan,Self-Candidacy,660
male,Saudi,2,14,Governmental,Eastern,Talented-Candidacy,640
male,Saudi,2,14,Private,Eastern,Talented-Candidacy,680
male,Saudi,2,14,Governmental,Aseer,Self-Candidacy,640
male,Saudi,2,14,Governmental,Eastern,Talented-Candidacy,713
male,Saudi,2,14,Private,Eastern,Self-Candidacy,713
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,707
female,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,687
female,Saudi,2,14,Governmental,Hail,Talented-Candidacy,687
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,713
female,Saudi,3,16,Governmental,Eastern,Self-Candidacy,707
male,Saudi,2,14,Governmental,Eastern,Talented-Candidacy,633
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,747
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,693
male,Saudi,2,14,Private,Eastern,Self-Candidacy,760
male,Saudi,2,14,Governmental,Aseer,Talented-Candidacy,513
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,640
male,Saudi,2,14,Governmental,Qaseem,Talented-Candidacy,613
female,Saudi,2,14,Governmental,Madinah,Self-Candidacy,527
male,Saudi,2,14,Governmental,Madinah,Talented-Candidacy,700
female,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,660
female,Saudi,2,14,Governmental,Qaseem,Talented-Candidacy,573
female,Saudi,2,14,Private,Mecca,Self-Candidacy,640
male,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,500
female,Saudi,2,14,Private,Mecca,Self-Candidacy,573
female,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,633
female,Saudi,2,14,Private,Mecca,Self-Candidacy,733
male,Saudi,2,14,Governmental,Bahah,Self-Candidacy,633
male,Saudi,2,14,Private,Riyadh,Self-Candidacy,760
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,693
male,Saudi,2,14,Governmental,Madinah,Self-Candidacy,693
female,Saudi,2,14,Private,Tabuk,Self-Candidacy,627
male,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,653
female,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,793
female,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,727
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,633
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,633
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,673
female,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,653
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,613
male,Saudi,2,14,Governmental,Madinah,Talented-Candidacy,673
female,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,707
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,747
female,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,707
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,607
female,Saudi,2,14,Private,Mecca,Self-Candidacy,453
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,653
male,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,673
male,Saudi,2,14,Private,Riyadh,Self-Candidacy,647
male,Saudi,2,14,Governmental,Madinah,Self-Candidacy,513
female,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,673
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,633
male,Saudi,2,14,Governmental,Tabuk,Talented-Candidacy,640
female,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,733
male,Saudi,2,14,Private,Riyadh,Self-Candidacy,633
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,600
male,Saudi,2,14,Private,Riyadh,Talented-Candidacy,620
female,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,607
female,Saudi,2,14,Governmental,Aseer,Self-Candidacy,633
female,Saudi,2,14,Governmental,Aseer,Self-Candidacy,647
female,Saudi,2,14,Governmental,Jawf,Self-Candidacy,620
female,Saudi,2,14,Governmental,Bahah,Self-Candidacy,693
female,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,733
male,Saudi,3,17,Governmental,Mecca,Self-Candidacy,727
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,693
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,673
female,Saudi,2,14,Private,Mecca,Self-Candidacy,707
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,693
male,Saudi,2,14,Governmental,Madinah,Self-Candidacy,647
female,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,713
male,Saudi,2,14,Governmental,Aseer,Self-Candidacy,633
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,633
male,Saudi,2,14,Private,Mecca,Self-Candidacy,660
female,Saudi,2,14,Governmental,Bahah,Self-Candidacy,567
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,620
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,653
male,Saudi,2,14,Private,Mecca,Self-Candidacy,567
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,647
male,Saudi,2,14,Governmental,Madinah,Talented-Candidacy,453
male,Saudi,2,14,Governmental,Aseer,Self-Candidacy,613
female,Saudi,2,14,Private,Eastern,Self-Candidacy,647
male,Saudi,2,14,Governmental,Hudud-Shimaliyyah,Talented-Candidacy,707
female,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,673
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,567
female,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,613
female,Saudi,2,14,Governmental,Jazan,Self-Candidacy,720
male,Saudi,2,14,Governmental,Madinah,Self-Candidacy,720
female,Saudi,2,14,Governmental,Bahah,Talented-Candidacy,747
female,Saudi,2,14,Governmental,Hudud-Shimaliyyah,Talented-Candidacy,687
female,Saudi,2,14,Governmental,Hudud-Shimaliyyah,Self-Candidacy,593
male,Saudi,2,14,Governmental,Hudud-Shimaliyyah,Talented-Candidacy,640
female,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,720
male,Saudi,2,14,Private,Hudud-Shimaliyyah,Self-Candidacy,647
female,Saudi,2,14,Governmental,Aseer,Self-Candidacy,587
female,Saudi,2,14,Governmental,Madinah,Self-Candidacy,707
female,Saudi,2,15,Governmental,Aseer,Self-Candidacy,613
female,Saudi,2,14,Private,Eastern,Self-Candidacy,753
female,Saudi,2,14,Governmental,Jazan,Self-Candidacy,720
female,Saudi,2,14,Governmental,Tabuk,Self-Candidacy,640
male,Saudi,2,14,Governmental,Aseer,Self-Candidacy,687
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,627
male,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,660
female,Saudi,2,14,Private,Mecca,Self-Candidacy,693
male,Saudi,2,14,Governmental,Aseer,Self-Candidacy,627
female,Saudi,2,14,Governmental,Hail,Talented-Candidacy,700
male,Saudi,2,14,Governmental,Tabuk,Self-Candidacy,653
male,Saudi,2,14,Governmental,Tabuk,Talented-Candidacy,593
male,Saudi,2,14,Governmental,Jazan,Self-Candidacy,540
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,607
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,693
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,673
male,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,680
female,Saudi,2,14,Private,Riyadh,Self-Candidacy,607
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,693
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,607
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,673
male,Saudi,2,15,Governmental,Mecca,Self-Candidacy,660
female,Saudi,2,14,Private,Eastern,Self-Candidacy,740
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,633
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,593
female,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,607
female,Saudi,2,14,Governmental,Madinah,Self-Candidacy,613
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,420
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,647
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,673
female,Saudi,2,14,Governmental,Eastern,Talented-Candidacy,673
male,Saudi,2,14,Governmental,Jazan,Self-Candidacy,593
male,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,540
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,647
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,627
female,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,673
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,660
female,Saudi,2,14,Private,Riyadh,Self-Candidacy,753
male,Saudi,2,14,Governmental,Jawf,Talented-Candidacy,613
female,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,527
female,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,687
male,Saudi,2,14,Private,Mecca,Self-Candidacy,647
female,Saudi,2,14,Governmental,Tabuk,Self-Candidacy,593
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,627
male,Saudi,2,14,Governmental,Madinah,Talented-Candidacy,673
male,Saudi,2,14,Private,Madinah,Self-Candidacy,740
female,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,713
male,Saudi,2,14,Governmental,Madinah,Self-Candidacy,647
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,713
male,Saudi,2,14,Private,Eastern,Talented-Candidacy,673
female,Saudi,2,14,Private,Jawf,Talented-Candidacy,640
male,Saudi,2,14,Governmental,Aseer,Talented-Candidacy,487
female,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,660
female,Saudi,2,14,Private,Eastern,Talented-Candidacy,653
male,Saudi,2,14,Governmental,Aseer,Self-Candidacy,660
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,653
female,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,600
female,Saudi,2,14,Private,Mecca,Self-Candidacy,740
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,653
male,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,627
male,Saudi,2,14,Governmental,Madinah,Self-Candidacy,700
female,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,647
male,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,653
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,600
female,Saudi,2,14,Private,Riyadh,Self-Candidacy,613
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,720
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,620
male,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,680
male,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,673
female,Saudi,2,14,Governmental,Riyadh,Self-Candidacy,667
female,Saudi,2,14,Private,Riyadh,Self-Candidacy,487
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,687
female,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,753
female,Saudi,2,14,Private,Mecca,Self-Candidacy,700
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,653
male,Saudi,2,14,Private,Madinah,Self-Candidacy,740
male,Saudi,2,14,Private,Mecca,Self-Candidacy,707
male,Saudi,2,14,Private,Jawf,Self-Candidacy,700
male,Saudi,2,14,Governmental,Jazan,Self-Candidacy,540
female,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,667
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,647
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,527
male,Saudi,2,14,Private,Riyadh,Self-Candidacy,733
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,613
male,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,660
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,693
male,Saudi,2,14,Governmental,Bahah,Self-Candidacy,707
male,Saudi,2,14,Governmental,Aseer,Self-Candidacy,700
male,Saudi,2,15,Governmental,Aseer,Self-Candidacy,640
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,627
female,Saudi,2,14,Foreign,Eastern,Self-Candidacy,720
female,Saudi,2,14,Foreign,Eastern,Self-Candidacy,673
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,660
male,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,633
female,Saudi,3,17,Private,Mecca,Self-Candidacy,660
male,Saudi,2,14,Governmental,Bahah,Self-Candidacy,633
male,Saudi,2,14,Governmental,Bahah,Talented-Candidacy,693
male,Saudi,2,14,Private,Eastern,Self-Candidacy,693
female,Saudi,2,14,Governmental,Aseer,Self-Candidacy,620
male,Saudi,2,14,Private,Eastern,Talented-Candidacy,640
female,Saudi,2,14,Private,Eastern,Self-Candidacy,653
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,647
male,Saudi,2,14,Governmental,Eastern,Talented-Candidacy,573
male,Saudi,2,14,Private,Eastern,Self-Candidacy,633
female,Saudi,2,14,Governmental,Tabuk,Self-Candidacy,633
male,Saudi,2,14,Governmental,Tabuk,Self-Candidacy,647
female,Saudi,2,15,Governmental,Tabuk,Self-Candidacy,613
female,Saudi,2,14,Governmental,Hail,Talented-Candidacy,613
female,Saudi,2,14,Governmental,Eastern,Talented-Candidacy,713
male,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,633
female,Saudi,2,14,Governmental,Jazan,Self-Candidacy,527
male,Saudi,2,14,Private,Mecca,Self-Candidacy,613
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,713
male,Saudi,2,14,Governmental,Aseer,Self-Candidacy,640
female,Saudi,2,14,Governmental,Riyadh,Talented-Candidacy,660
male,Saudi,2,14,Private,Tabuk,Self-Candidacy,513
male,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,687
female,Saudi,2,14,Governmental,Tabuk,Self-Candidacy,627
male,Saudi,2,14,Governmental,Aseer,Self-Candidacy,647
male,Saudi,2,14,Private,Riyadh,Self-Candidacy,727
male,Saudi,2,14,Governmental,Qaseem,Self-Candidacy,660
male,Saudi,2,14,Governmental,Tabuk,Talented-Candidacy,653
male,Saudi,2,14,Governmental,Madinah,Self-Candidacy,733
female,Saudi,2,14,Governmental,Jazan,Self-Candidacy,667
female,Saudi,2,14,Private,Riyadh,Self-Candidacy,713
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,607
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,593
male,Saudi,2,14,Governmental,Eastern,Self-Candidacy,700
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,567
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,633
female,Saudi,2,14,Governmental,Mecca,Self-Candidacy,653
female,Saudi,2,14,Governmental,Najran,Talented-Candidacy,613
female,Saudi,2,14,Governmental,Jawf,Talented-Candidacy,640
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,607
female,Saudi,2,14,Governmental,Eastern,Self-Candidacy,673
female,Saudi,2,14,Governmental,Aseer,Self-Candidacy,633
male,Saudi,2,14,Private,Riyadh,Self-Candidacy,687
female,Saudi,2,14,Private,Mecca,Self-Candidacy,753
male,Saudi,2,14,Governmental,Mecca,Self-Candidacy,607
male,Saudi,2,14,Private,Mecca,Self-Candidacy,727
female,Saudi,2,14,Governmental,Aseer,Self-Candidacy,693
female,Saudi,2,14,Governmental,Jazan,Self-Candidacy,647
male,Saudi,2,14,Governmental,Aseer,Talented-Candidacy,700
male,Saudi,2,14,Governmental,Mecca,Talented-Candidacy,680
female,Saudi,2,14,Governmental,Jazan,Self-Candidacy,633
